UDI,Product ID,Type,air_temp,process_temp,rotation_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,machine_id,timestamp,air_temp_lag_1,process_temp_lag_1,rotation_speed_lag_1,torque_lag_1,tool_wear_lag_1,air_temp_lag_2,process_temp_lag_2,rotation_speed_lag_2,torque_lag_2,tool_wear_lag_2,air_temp_roll_mean_3,rotation_speed_roll_std_3
7835,L55014,L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,M01,2025-11-23 10:00:00,300.0,311.4,1604.0,38.7,185.0,300.0,311.4,1484.0,37.0,183.0,300.0,69.57250414734413
7836,L55015,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,M01,2025-11-23 11:00:00,300.0,311.4,1483.0,45.6,187.0,300.0,311.4,1604.0,38.7,185.0,300.03333333333336,60.58327602013789
7837,L55016,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0,M01,2025-11-23 12:00:00,300.1,311.5,1549.0,34.7,189.0,300.0,311.4,1483.0,45.6,187.0,300.06666666666666,60.58327602013789
7838,L55017,L,300.2,311.5,1685,31.0,193,0,0,0,0,0,0,M01,2025-11-23 13:00:00,300.1,311.4,1604.0,35.0,191.0,300.1,311.5,1549.0,34.7,189.0,300.1333333333334,68.41296173483659
7839,L55018,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0,M01,2025-11-23 14:00:00,300.2,311.5,1685.0,31.0,193.0,300.1,311.4,1604.0,35.0,191.0,300.1666666666667,162.45717384385406
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,M01,2025-11-23 15:00:00,300.2,311.6,1372.0,49.2,195.0,300.2,311.5,1685.0,31.0,193.0,300.23333333333335,180.1360596882226
7841,L55020,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,M01,2025-11-23 16:00:00,300.3,311.6,1374.0,47.4,197.0,300.2,311.6,1372.0,49.2,195.0,300.2333333333333,134.5263295170585
7842,L55021,L,300.1,311.5,1471,47.2,201,0,0,0,0,0,0,M01,2025-11-23 17:00:00,300.2,311.6,1606.0,31.0,199.0,300.3,311.6,1374.0,47.4,197.0,300.2,116.5175237178177
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,M01,2025-11-23 18:00:00,300.1,311.5,1471.0,47.2,201.0,300.2,311.6,1606.0,31.0,199.0,300.1333333333333,96.9346859144455
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,M01,2025-11-23 19:00:00,300.1,311.5,1659.0,31.1,203.0,300.1,311.5,1471.0,47.2,201.0,300.1,133.83198421901568
7845,L55024,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,M01,2025-11-23 20:00:00,300.1,311.7,1400.0,48.5,205.0,300.1,311.5,1659.0,31.1,203.0,300.1,130.40066461997884
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,M01,2025-11-23 21:00:00,300.1,311.7,1503.0,42.6,208.0,300.1,311.7,1400.0,48.5,205.0,300.1333333333334,206.5744417879397
7847,M22706,M,300.2,311.6,1608,35.0,212,0,0,0,0,0,0,M01,2025-11-23 22:00:00,300.2,311.8,1798.0,23.2,210.0,300.1,311.7,1503.0,42.6,208.0,300.1666666666667,149.5270321157088
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,M01,2025-11-23 23:00:00,300.2,311.6,1608.0,35.0,212.0,300.2,311.8,1798.0,23.2,210.0,300.2,239.60801322159259
7849,H37262,H,300.2,311.6,1547,37.7,217,0,0,0,0,0,0,M01,2025-11-24 00:00:00,300.2,311.6,1322.0,50.9,215.0,300.2,311.6,1608.0,35.0,212.0,300.2,150.6331083571345
7850,M22709,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,M01,2025-11-24 01:00:00,300.2,311.6,1547.0,37.7,217.0,300.2,311.6,1322.0,50.9,215.0,300.23333333333335,117.79784944273055
7851,M22710,M,300.3,311.7,1447,36.8,0,0,0,0,0,0,0,M01,2025-11-24 02:00:00,300.3,311.7,1374.0,47.9,222.0,300.2,311.6,1547.0,37.7,217.0,300.26666666666665,86.8504461704077
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,M01,2025-11-24 03:00:00,300.3,311.7,1447.0,36.8,0.0,300.3,311.7,1374.0,47.9,222.0,300.3333333333333,42.43819034783275
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,M01,2025-11-24 04:00:00,300.4,311.7,1373.0,47.2,3.0,300.3,311.7,1447.0,36.8,0.0,300.3333333333333,71.02112361825097
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,M01,2025-11-24 05:00:00,300.3,311.7,1515.0,37.5,5.0,300.4,311.7,1373.0,47.2,3.0,300.3333333333333,102.06533855002992
7855,L55034,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0,M01,2025-11-24 06:00:00,300.3,311.7,1317.0,56.5,7.0,300.3,311.7,1515.0,37.5,5.0,300.3,125.99999999999558
7856,M22715,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0,M01,2025-11-24 07:00:00,300.3,311.8,1551.0,37.2,9.0,300.3,311.7,1317.0,56.5,7.0,300.3,148.35879931211434
7857,L55036,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,M01,2025-11-24 08:00:00,300.3,311.8,1592.0,32.1,11.0,300.3,311.8,1551.0,37.2,9.0,300.3333333333333,82.54897536209762
7858,L55037,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,M01,2025-11-24 09:00:00,300.4,311.8,1433.0,42.2,14.0,300.3,311.8,1592.0,32.1,11.0,300.40000000000003,92.08872533232395
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,M01,2025-11-24 10:00:00,300.5,311.9,1432.0,43.1,16.0,300.4,311.8,1433.0,42.2,14.0,300.46666666666664,47.63402145524642
7860,M22719,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,M01,2025-11-24 11:00:00,300.5,311.9,1350.0,51.7,18.0,300.5,311.9,1432.0,43.1,16.0,300.5,42.75511665285075
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,M01,2025-11-24 12:00:00,300.5,311.9,1370.0,44.8,20.0,300.5,311.9,1350.0,51.7,18.0,300.5,33.29164059238011
7862,L55041,L,300.5,312.0,1498,42.9,25,0,0,0,0,0,0,M01,2025-11-24 13:00:00,300.5,312.0,1415.0,44.6,23.0,300.5,311.9,1370.0,44.8,20.0,300.5,64.93329911018081
7863,M22722,M,300.5,312.0,1382,54.1,27,0,0,0,0,0,0,M01,2025-11-24 14:00:00,300.5,312.0,1498.0,42.9,25.0,300.5,312.0,1415.0,44.6,23.0,300.5,59.768999768543964
7864,M22723,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0,M01,2025-11-24 15:00:00,300.5,312.0,1382.0,54.1,27.0,300.5,312.0,1498.0,42.9,25.0,300.5,71.02347029913565
7865,L55044,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,M01,2025-11-24 16:00:00,300.5,311.9,1511.0,44.5,30.0,300.5,312.0,1382.0,54.1,27.0,300.5,93.18977054018436
7866,L55045,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0,M01,2025-11-24 17:00:00,300.5,311.9,1330.0,59.5,33.0,300.5,311.9,1511.0,44.5,30.0,300.5,93.0537479094683
7867,L55046,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0,M01,2025-11-24 18:00:00,300.5,311.9,1383.0,50.5,35.0,300.5,311.9,1330.0,59.5,33.0,300.5,50.520622851784125
7868,L55047,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0,M01,2025-11-24 19:00:00,300.5,311.9,1431.0,49.4,37.0,300.5,311.9,1383.0,50.5,35.0,300.5,39.34463114579779
7869,H37282,H,300.4,311.9,1438,46.7,41,0,0,0,0,0,1,M01,2025-11-24 20:00:00,300.5,312.0,1461.0,38.1,39.0,300.5,311.9,1431.0,49.4,37.0,300.46666666666664,15.695009822622438
7870,M22729,M,300.5,312.0,1779,27.7,46,0,0,0,0,0,0,M01,2025-11-24 21:00:00,300.4,311.9,1438.0,46.7,41.0,300.5,312.0,1461.0,38.1,39.0,300.46666666666664,190.58418962057746
7871,M22730,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0,M01,2025-11-24 22:00:00,300.5,312.0,1779.0,27.7,46.0,300.4,311.9,1438.0,46.7,41.0,300.5,249.50016700060988
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0,M01,2025-11-24 23:00:00,300.6,312.1,1293.0,52.3,49.0,300.5,312.0,1779.0,27.7,46.0,300.56666666666666,276.36389055012035
7873,L55052,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0,M01,2025-11-25 00:00:00,300.6,312.2,1308.0,54.7,52.0,300.6,312.1,1293.0,52.3,49.0,300.6,133.8668492694596
7874,L55053,L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0,M01,2025-11-25 01:00:00,300.6,312.3,1532.0,37.2,54.0,300.6,312.2,1308.0,54.7,52.0,300.6333333333334,115.66042250196136
7875,L55054,L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0,M01,2025-11-25 02:00:00,300.7,312.4,1470.0,38.6,56.0,300.6,312.3,1532.0,37.2,54.0,300.6666666666667,41.198705481267275
7876,L55055,L,300.7,312.3,1898,24.0,60,0,0,0,0,0,0,M01,2025-11-25 03:00:00,300.7,312.3,1548.0,37.9,58.0,300.7,312.4,1470.0,38.6,56.0,300.7,227.95028697795533
7877,H37290,H,300.7,312.2,1335,49.0,62,0,0,0,0,0,0,M01,2025-11-25 04:00:00,300.7,312.3,1898.0,24.0,60.0,300.7,312.3,1548.0,37.9,58.0,300.7,284.26454814720074
7878,L55057,L,300.7,312.3,1420,53.8,67,0,0,0,0,0,0,M01,2025-11-25 05:00:00,300.7,312.2,1335.0,49.0,62.0,300.7,312.3,1898.0,24.0,60.0,300.7,303.5012355823265
7879,L55058,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0,M01,2025-11-25 06:00:00,300.7,312.3,1420.0,53.8,67.0,300.7,312.2,1335.0,49.0,62.0,300.7,48.50773134252791
7880,M22739,M,300.8,312.3,1535,40.3,71,0,0,0,0,0,0,M01,2025-11-25 07:00:00,300.7,312.3,1418.0,49.0,69.0,300.7,312.3,1420.0,53.8,67.0,300.73333333333335,66.98009654615461
7881,H37294,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0,M01,2025-11-25 08:00:00,300.8,312.3,1535.0,40.3,71.0,300.7,312.3,1418.0,49.0,69.0,300.7333333333333,59.57348403441633
7882,L55061,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0,M01,2025-11-25 09:00:00,300.7,312.4,1457.0,47.2,74.0,300.8,312.3,1535.0,40.3,71.0,300.76666666666665,39.038442591871636
7883,H37296,H,300.7,312.3,1670,27.3,81,0,0,0,0,0,0,M01,2025-11-25 10:00:00,300.8,312.4,1493.0,39.1,79.0,300.7,312.4,1457.0,47.2,74.0,300.73333333333335,114.0131571354765
7884,H37297,H,300.7,312.3,1446,45.4,86,0,0,0,0,0,0,M01,2025-11-25 11:00:00,300.7,312.3,1670.0,27.3,81.0,300.8,312.4,1493.0,39.1,79.0,300.73333333333335,118.11999548481276
7885,L55064,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0,M01,2025-11-25 12:00:00,300.7,312.3,1446.0,45.4,86.0,300.7,312.3,1670.0,27.3,81.0,300.73333333333335,124.20547491958177
7886,L55065,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0,M01,2025-11-25 13:00:00,300.8,312.4,1465.0,59.1,91.0,300.7,312.3,1446.0,45.4,86.0,300.73333333333335,78.23255929171815
7887,M22746,M,300.6,312.2,2174,18.5,95,0,0,0,0,0,0,M01,2025-11-25 14:00:00,300.7,312.3,1590.0,36.3,93.0,300.8,312.4,1465.0,59.1,91.0,300.7,378.4534317455701
7888,L55067,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0,M01,2025-11-25 15:00:00,300.6,312.2,2174.0,18.5,95.0,300.7,312.3,1590.0,36.3,93.0,300.6666666666667,337.1725572067398
7889,L55068,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0,M01,2025-11-25 16:00:00,300.7,312.4,1590.0,37.9,98.0,300.6,312.2,2174.0,18.5,95.0,300.6666666666667,340.98729204082105
7890,M22749,M,300.7,312.4,1371,61.7,102,0,0,0,0,0,0,M01,2025-11-25 17:00:00,300.7,312.3,1577.0,33.2,100.0,300.7,312.4,1590.0,37.9,98.0,300.7,122.85899777115294
7891,L55070,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0,M01,2025-11-25 18:00:00,300.7,312.4,1371.0,61.7,102.0,300.7,312.3,1577.0,33.2,100.0,300.73333333333335,198.05386472707912
7892,L55071,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0,M01,2025-11-25 19:00:00,300.8,312.4,1767.0,25.6,105.0,300.7,312.4,1371.0,61.7,102.0,300.76666666666665,200.2631602001031
7893,M22752,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0,M01,2025-11-25 20:00:00,300.8,312.5,1517.0,39.2,107.0,300.8,312.4,1767.0,25.6,105.0,300.8333333333333,134.71451295238688
7894,L55073,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0,M01,2025-11-25 21:00:00,300.9,312.6,1555.0,40.6,109.0,300.8,312.5,1517.0,39.2,107.0,300.8666666666667,71.84010022263898
7895,M22754,M,300.8,312.6,1588,35.6,114,0,0,0,0,0,0,M01,2025-11-25 22:00:00,300.9,312.7,1416.0,43.8,112.0,300.9,312.6,1555.0,40.6,109.0,300.8666666666666,91.28161552761948
7896,L55075,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0,M01,2025-11-25 23:00:00,300.8,312.6,1588.0,35.6,114.0,300.9,312.7,1416.0,43.8,112.0,300.8333333333333,97.61830429449255
7897,L55076,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0,M01,2025-11-26 00:00:00,300.8,312.6,1422.0,50.0,117.0,300.8,312.6,1588.0,35.6,114.0,300.8,111.51681487559986
7898,L55077,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0,M01,2025-11-26 01:00:00,300.8,312.6,1376.0,53.6,119.0,300.8,312.6,1422.0,50.0,117.0,300.8,30.615900008527337
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0,M01,2025-11-26 02:00:00,300.8,312.5,1434.0,50.7,121.0,300.8,312.6,1376.0,53.6,119.0,300.8,30.805843601479435
7900,L55079,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0,M01,2025-11-26 03:00:00,300.8,312.5,1423.0,47.3,123.0,300.8,312.5,1434.0,50.7,121.0,300.8333333333333,37.64306044942164
7901,L55080,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0,M01,2025-11-26 04:00:00,300.9,312.4,1364.0,52.5,125.0,300.8,312.5,1423.0,47.3,123.0,300.8333333333333,250.86716272428356
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0,M01,2025-11-26 05:00:00,300.8,312.4,1825.0,23.8,127.0,300.9,312.4,1364.0,52.5,125.0,300.8333333333333,265.8702691163471
7903,M22762,M,300.7,312.3,1430,47.2,131,0,0,0,0,0,0,M01,2025-11-26 06:00:00,300.8,312.4,1365.0,44.5,129.0,300.8,312.4,1825.0,23.8,127.0,300.76666666666665,248.94778569008972
7904,L55083,L,300.8,312.3,1435,44.8,134,0,0,0,0,0,0,M01,2025-11-26 07:00:00,300.7,312.3,1430.0,47.2,131.0,300.8,312.4,1365.0,44.5,129.0,300.76666666666665,39.05124837951837
7905,M22764,M,300.8,312.4,1811,25.1,136,0,0,0,0,0,0,M01,2025-11-26 08:00:00,300.8,312.3,1435.0,44.8,134.0,300.7,312.3,1430.0,47.2,131.0,300.7666666666667,218.5413767077808
7906,M22765,M,300.8,312.4,1465,43.7,139,0,0,0,0,0,0,M01,2025-11-26 09:00:00,300.8,312.4,1811.0,25.1,136.0,300.8,312.3,1435.0,44.8,134.0,300.8,208.96251657494017
7907,L55086,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0,M01,2025-11-26 10:00:00,300.8,312.4,1465.0,43.7,139.0,300.8,312.4,1811.0,25.1,136.0,300.8333333333333,231.33165225133405
7908,L55087,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0,M01,2025-11-26 11:00:00,300.9,312.4,1372.0,51.0,142.0,300.8,312.4,1465.0,43.7,139.0,300.8333333333333,257.9709285946748
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,M01,2025-11-26 12:00:00,300.8,312.3,1858.0,26.3,144.0,300.9,312.4,1372.0,51.0,142.0,300.8,249.76455579872044
7910,L55089,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0,M01,2025-11-26 13:00:00,300.7,312.3,1715.0,26.8,146.0,300.8,312.3,1858.0,26.3,144.0,300.7333333333333,134.10070842467167
7911,M22770,M,300.8,312.2,1664,25.7,150,0,0,0,0,0,0,M01,2025-11-26 14:00:00,300.7,312.2,1590.0,38.5,148.0,300.7,312.3,1715.0,26.8,146.0,300.73333333333335,62.8516772515431
7912,L55091,L,300.7,312.1,1512,36.9,153,0,0,0,0,0,0,M01,2025-11-26 15:00:00,300.8,312.2,1664.0,25.7,150.0,300.7,312.2,1590.0,38.5,148.0,300.7333333333333,76.00877142364651
7913,L55092,L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0,M01,2025-11-26 16:00:00,300.7,312.1,1512.0,36.9,153.0,300.8,312.2,1664.0,25.7,150.0,300.73333333333335,92.06519429186477
7914,L55093,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0,M01,2025-11-26 17:00:00,300.7,312.1,1498.0,44.0,155.0,300.7,312.1,1512.0,36.9,153.0,300.7,63.893139955179365
7915,H37328,H,300.7,312.1,1490,43.1,159,0,0,0,0,0,0,M01,2025-11-26 18:00:00,300.7,312.1,1395.0,41.9,157.0,300.7,312.1,1498.0,44.0,155.0,300.7,57.2974694030967
7916,H37329,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0,M01,2025-11-26 19:00:00,300.7,312.1,1490.0,43.1,159.0,300.7,312.1,1395.0,41.9,157.0,300.7333333333333,68.09062588442063
7917,L55096,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0,M01,2025-11-26 20:00:00,300.8,312.1,1527.0,35.1,164.0,300.7,312.1,1490.0,43.1,159.0,300.76666666666665,18.610033136244763
7918,L55097,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0,M01,2025-11-26 21:00:00,300.8,312.1,1512.0,37.1,169.0,300.8,312.1,1527.0,35.1,164.0,300.8333333333333,27.319101986195033
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,M01,2025-11-26 22:00:00,300.9,312.1,1474.0,42.4,171.0,300.8,312.1,1512.0,37.1,169.0,300.8333333333333,20.223748416126785
7920,L55099,L,300.8,312.0,1496,40.0,175,0,0,0,0,0,0,M01,2025-11-26 23:00:00,300.8,312.1,1505.0,41.3,173.0,300.9,312.1,1474.0,42.4,171.0,300.8333333333333,15.947831618502994
7921,L55100,L,300.8,312.0,1382,49.3,177,0,0,0,0,0,0,M01,2025-11-27 00:00:00,300.8,312.0,1496.0,40.0,175.0,300.8,312.1,1505.0,41.3,173.0,300.8,68.56383886567896
7922,L55101,L,300.7,311.9,1419,47.7,179,0,0,0,0,0,0,M01,2025-11-27 01:00:00,300.8,312.0,1382.0,49.3,177.0,300.8,312.0,1496.0,40.0,175.0,300.76666666666665,58.15783122961277
7923,L55102,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0,M01,2025-11-27 02:00:00,300.7,311.9,1419.0,47.7,179.0,300.8,312.0,1382.0,49.3,177.0,300.73333333333335,40.03748243832003
7924,M22783,M,300.8,312.0,1450,45.0,183,0,0,0,0,0,0,M01,2025-11-27 03:00:00,300.7,311.9,1462.0,39.7,181.0,300.7,311.9,1419.0,47.7,179.0,300.73333333333335,22.18858565416277
7925,H37338,H,300.7,311.9,1389,46.5,186,0,0,0,0,0,0,M01,2025-11-27 04:00:00,300.8,312.0,1450.0,45.0,183.0,300.7,311.9,1462.0,39.7,181.0,300.7333333333333,39.145029484369005
7926,M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0,M01,2025-11-27 05:00:00,300.7,311.9,1389.0,46.5,186.0,300.8,312.0,1450.0,45.0,183.0,300.73333333333335,163.0919985774863
7927,L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0,M01,2025-11-27 06:00:00,300.7,311.9,1697.0,28.2,191.0,300.7,311.9,1389.0,46.5,186.0,300.7,195.28782177425228
7928,L55107,L,300.7,311.9,1476,42.0,196,0,0,0,0,0,0,M01,2025-11-27 07:00:00,300.7,311.9,1335.0,57.1,194.0,300.7,311.9,1697.0,28.2,191.0,300.7,182.46734867732397
7929,L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0,M01,2025-11-27 08:00:00,300.7,311.9,1476.0,42.0,196.0,300.7,311.9,1335.0,57.1,194.0,300.6666666666667,88.0965379569413
7930,M22789,M,300.6,311.6,1669,29.2,200,0,0,0,0,0,0,M01,2025-11-27 09:00:00,300.6,311.7,1497.0,43.6,198.0,300.7,311.9,1476.0,42.0,196.0,300.6333333333334,105.88830593286559
7931,L55110,L,300.6,311.6,1455,48.0,203,0,0,0,0,0,0,M01,2025-11-27 10:00:00,300.6,311.6,1669.0,29.2,200.0,300.6,311.7,1497.0,43.6,198.0,300.6,113.39018182070323
7932,L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0,M01,2025-11-27 11:00:00,300.6,311.6,1455.0,48.0,203.0,300.6,311.6,1669.0,29.2,200.0,300.6333333333334,113.01327355668806
7933,L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0,M01,2025-11-27 12:00:00,300.7,311.7,1499.0,38.4,205.0,300.6,311.6,1455.0,48.0,203.0,300.6666666666667,22.007574453631683
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0,M01,2025-11-27 13:00:00,300.7,311.8,1478.0,41.9,207.0,300.7,311.7,1499.0,38.4,205.0,300.73333333333335,253.9625956710925
7935,M22794,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0,M01,2025-11-27 14:00:00,300.8,311.8,1928.0,21.8,209.0,300.7,311.8,1478.0,41.9,207.0,300.76666666666665,229.92679994583526
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0,M01,2025-11-27 15:00:00,300.8,311.9,1621.0,28.3,211.0,300.8,311.8,1928.0,21.8,209.0,300.8,286.25687764663195
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0,M01,2025-11-27 16:00:00,300.8,311.9,1356.0,44.3,214.0,300.8,311.9,1621.0,28.3,211.0,300.8,132.5028301584491
7938,L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0,M01,2025-11-27 17:00:00,300.8,311.7,1490.0,46.4,217.0,300.8,311.9,1356.0,44.3,214.0,300.8,111.79147254299916
7939,L55118,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0,M01,2025-11-27 18:00:00,300.8,311.7,1578.0,31.4,219.0,300.8,311.7,1490.0,46.4,217.0,300.8,95.59811713626371
7940,L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0,M01,2025-11-27 19:00:00,300.8,311.7,1681.0,31.3,221.0,300.8,311.7,1578.0,31.4,219.0,300.8,133.05763162378975
7941,M22800,M,300.7,311.7,1532,40.0,0,0,0,0,0,0,0,M01,2025-11-27 20:00:00,300.8,311.8,1417.0,43.4,223.0,300.8,311.7,1681.0,31.3,221.0,300.76666666666665,132.3643960184616
7942,M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0,M01,2025-11-27 21:00:00,300.7,311.7,1532.0,40.0,0.0,300.8,311.8,1417.0,43.4,223.0,300.73333333333335,59.21430007466209
7943,L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0,M01,2025-11-27 22:00:00,300.7,311.7,1499.0,38.9,3.0,300.7,311.7,1532.0,40.0,0.0,300.73333333333335,50.95422782588434
7944,L55123,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0,M01,2025-11-27 23:00:00,300.8,311.7,1432.0,45.8,6.0,300.7,311.7,1499.0,38.9,3.0,300.76666666666665,169.33497374533158
7945,L55124,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0,M01,2025-11-28 00:00:00,300.8,311.7,1753.0,29.0,8.0,300.8,311.7,1432.0,45.8,6.0,300.8,190.73804025416328
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0,M01,2025-11-28 01:00:00,300.8,311.7,1414.0,49.0,10.0,300.8,311.7,1753.0,29.0,8.0,300.8,174.4543875439427
7947,L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0,M01,2025-11-28 02:00:00,300.8,311.7,1655.0,32.2,12.0,300.8,311.7,1414.0,49.0,10.0,300.8,120.9724486539482
7948,L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0,M01,2025-11-28 03:00:00,300.8,311.6,1516.0,35.6,14.0,300.8,311.7,1655.0,32.2,12.0,300.8,115.37041792995349
7949,L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0,M01,2025-11-28 04:00:00,300.8,311.7,1426.0,45.5,16.0,300.8,311.6,1516.0,35.6,14.0,300.8,45.23641600892059
7950,M22809,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0,M01,2025-11-28 05:00:00,300.8,311.7,1479.0,39.4,18.0,300.8,311.7,1426.0,45.5,16.0,300.7666666666667,72.29338374520958
7951,L55130,L,300.8,311.6,1568,36.0,23,0,0,0,0,0,0,M01,2025-11-28 06:00:00,300.7,311.5,1569.0,36.4,20.0,300.8,311.7,1479.0,39.4,18.0,300.76666666666665,51.67526810121198
7952,M22811,M,300.9,311.8,1843,24.5,25,0,0,0,0,0,0,M01,2025-11-28 07:00:00,300.8,311.6,1568.0,36.0,23.0,300.7,311.5,1569.0,36.4,20.0,300.8,158.48343762046179
7953,M22812,M,300.9,311.9,1480,40.9,28,0,0,0,0,0,0,M01,2025-11-28 08:00:00,300.9,311.8,1843.0,24.5,25.0,300.8,311.6,1568.0,36.0,23.0,300.8666666666666,189.35768622723535
7954,L55133,L,301.0,312.0,1447,36.8,31,0,0,0,0,0,0,M01,2025-11-28 09:00:00,300.9,311.9,1480.0,40.9,28.0,300.9,311.8,1843.0,24.5,25.0,300.93333333333334,219.7248279098172
7955,L55134,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0,M01,2025-11-28 10:00:00,301.0,312.0,1447.0,36.8,31.0,300.9,311.9,1480.0,40.9,28.0,300.96666666666664,17.387735140958558
7956,M22815,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0,M01,2025-11-28 11:00:00,301.0,311.9,1454.0,41.9,33.0,301.0,312.0,1447.0,36.8,31.0,300.9666666666667,81.19318526411024
7957,H37370,H,300.9,311.9,1513,38.0,38,0,0,0,0,0,0,M01,2025-11-28 12:00:00,300.9,311.9,1310.0,56.1,35.0,301.0,311.9,1454.0,41.9,33.0,300.93333333333334,104.4238159297587
7958,H37371,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0,M01,2025-11-28 13:00:00,300.9,311.9,1513.0,38.0,38.0,300.9,311.9,1310.0,56.1,35.0,300.9,432.6734719546972
